spectrum_id,fold
MassSpecGymID0144310,ood
MassSpecGymID0144311,ood
MassSpecGymID0144312,ood
MassSpecGymID0144313,ood
MassSpecGymID0144314,ood
MassSpecGymID0144315,ood
MassSpecGymID0144316,ood
MassSpecGymID0144317,train
MassSpecGymID0144318,train
MassSpecGymID0144320,train
MassSpecGymID0144321,train
MassSpecGymID0144323,train
MassSpecGymID0144324,train
MassSpecGymID0144325,train
MassSpecGymID0144326,train
MassSpecGymID0144327,holdout
MassSpecGymID0144328,holdout
MassSpecGymID0144329,holdout
MassSpecGymID0144330,holdout
MassSpecGymID0144331,holdout
MassSpecGymID0144332,holdout
MassSpecGymID0144333,holdout
MassSpecGymID0144334,holdout
MassSpecGymID0144335,holdout
MassSpecGymID0144336,holdout
MassSpecGymID0144337,train
MassSpecGymID0144339,train
MassSpecGymID0144341,train
MassSpecGymID0144342,train
MassSpecGymID0144343,train
MassSpecGymID0144344,train
MassSpecGymID0144345,holdout
MassSpecGymID0144346,holdout
MassSpecGymID0144347,holdout
MassSpecGymID0144348,holdout
MassSpecGymID0144349,holdout
MassSpecGymID0144350,holdout
MassSpecGymID0144351,train
MassSpecGymID0144352,train
MassSpecGymID0144353,train
MassSpecGymID0144354,train
MassSpecGymID0144355,train
MassSpecGymID0144356,train
MassSpecGymID0144373,train
MassSpecGymID0144374,train
MassSpecGymID0144375,train
MassSpecGymID0144377,train
MassSpecGymID0144379,train
MassSpecGymID0144381,train
MassSpecGymID0144383,train
MassSpecGymID0144385,train
MassSpecGymID0144387,train
MassSpecGymID0144389,train
MassSpecGymID0144390,train
MassSpecGymID0144391,train
MassSpecGymID0144392,train
MassSpecGymID0144393,train
MassSpecGymID0144394,train
MassSpecGymID0144395,train
MassSpecGymID0144396,train
MassSpecGymID0144397,train
MassSpecGymID0144398,train
MassSpecGymID0144399,train
MassSpecGymID0144400,train
MassSpecGymID0144401,train
MassSpecGymID0144402,train
MassSpecGymID0144403,train
MassSpecGymID0144404,train
MassSpecGymID0144407,train
MassSpecGymID0144409,train
MassSpecGymID0144413,train
MassSpecGymID0144417,train
MassSpecGymID0144419,train
MassSpecGymID0144421,train
MassSpecGymID0144423,train
MassSpecGymID0144425,train
MassSpecGymID0144427,train
MassSpecGymID0144429,train
MassSpecGymID0144431,train
MassSpecGymID0144433,train
MassSpecGymID0144435,train
MassSpecGymID0144470,train
MassSpecGymID0144472,train
MassSpecGymID0144475,train
MassSpecGymID0144478,train
MassSpecGymID0144480,train
MassSpecGymID0144482,train
MassSpecGymID0144525,holdout
MassSpecGymID0144530,holdout
MassSpecGymID0144532,holdout
MassSpecGymID0144533,holdout
MassSpecGymID0144534,holdout
MassSpecGymID0144535,holdout
MassSpecGymID0144536,holdout
MassSpecGymID0144542,train
MassSpecGymID0144544,train
MassSpecGymID0144546,train
MassSpecGymID0144547,train
MassSpecGymID0144548,train
MassSpecGymID0144551,train
MassSpecGymID0144552,train
MassSpecGymID0144565,train
MassSpecGymID0144566,train
MassSpecGymID0144568,train
MassSpecGymID0144569,train
MassSpecGymID0144608,train
MassSpecGymID0144610,train
MassSpecGymID0144612,train
MassSpecGymID0144614,train
MassSpecGymID0144630,holdout
MassSpecGymID0144631,holdout
MassSpecGymID0144632,holdout
MassSpecGymID0144633,holdout
MassSpecGymID0144634,holdout
MassSpecGymID0144635,holdout
MassSpecGymID0144639,holdout
MassSpecGymID0144640,holdout
MassSpecGymID0144671,holdout
MassSpecGymID0144672,holdout
MassSpecGymID0144675,holdout
MassSpecGymID0144677,holdout
MassSpecGymID0144680,holdout
MassSpecGymID0144682,holdout
MassSpecGymID0144686,holdout
MassSpecGymID0144688,holdout
MassSpecGymID0144690,holdout
MassSpecGymID0144692,holdout
MassSpecGymID0144694,holdout
MassSpecGymID0144696,holdout
MassSpecGymID0144698,holdout
MassSpecGymID0144700,holdout
MassSpecGymID0144703,holdout
MassSpecGymID0144735,holdout
MassSpecGymID0144739,holdout
MassSpecGymID0144741,holdout
MassSpecGymID0144745,holdout
MassSpecGymID0144750,holdout
MassSpecGymID0144751,holdout
MassSpecGymID0144752,holdout
MassSpecGymID0144753,holdout
MassSpecGymID0144754,holdout
MassSpecGymID0144755,holdout
MassSpecGymID0144756,holdout
MassSpecGymID0144757,holdout
MassSpecGymID0144758,holdout
MassSpecGymID0144760,holdout
MassSpecGymID0144762,holdout
MassSpecGymID0144764,holdout
MassSpecGymID0144765,holdout
MassSpecGymID0144766,holdout
MassSpecGymID0144768,holdout
MassSpecGymID0144774,holdout
MassSpecGymID0144775,holdout
MassSpecGymID0144776,holdout
MassSpecGymID0144777,holdout
MassSpecGymID0144778,holdout
MassSpecGymID0144779,holdout
MassSpecGymID0144780,holdout
MassSpecGymID0144793,holdout
MassSpecGymID0144801,holdout
MassSpecGymID0144806,holdout
MassSpecGymID0144807,holdout
MassSpecGymID0144809,holdout
MassSpecGymID0144810,holdout
MassSpecGymID0144858,holdout
MassSpecGymID0144859,holdout
MassSpecGymID0144860,holdout
MassSpecGymID0144861,holdout
MassSpecGymID0144862,holdout
MassSpecGymID0144863,holdout
MassSpecGymID0144864,holdout
MassSpecGymID0144865,holdout
MassSpecGymID0144866,holdout
MassSpecGymID0144867,holdout
MassSpecGymID0144868,holdout
MassSpecGymID0144869,holdout
MassSpecGymID0144870,holdout
MassSpecGymID0144871,holdout
MassSpecGymID0144872,holdout
MassSpecGymID0144873,holdout
MassSpecGymID0144875,ood
MassSpecGymID0144876,ood
MassSpecGymID0144879,ood
MassSpecGymID0144880,ood
MassSpecGymID0144881,train
MassSpecGymID0144882,train
MassSpecGymID0144883,train
MassSpecGymID0144884,train
MassSpecGymID0144885,train
MassSpecGymID0144887,train
MassSpecGymID0144889,train
MassSpecGymID0144891,train
MassSpecGymID0144958,train
MassSpecGymID0144959,train
MassSpecGymID0144960,holdout
MassSpecGymID0144961,holdout
MassSpecGymID0144962,holdout
MassSpecGymID0144963,holdout
MassSpecGymID0144964,holdout
MassSpecGymID0144965,holdout
MassSpecGymID0144966,holdout
MassSpecGymID0144967,holdout
MassSpecGymID0144970,holdout
MassSpecGymID0144971,holdout
MassSpecGymID0144972,train
MassSpecGymID0144973,train
MassSpecGymID0144974,train
MassSpecGymID0144975,train
MassSpecGymID0144976,train
MassSpecGymID0144977,train
MassSpecGymID0144978,train
MassSpecGymID0144980,train
MassSpecGymID0144986,holdout
MassSpecGymID0144987,holdout
MassSpecGymID0144988,holdout
MassSpecGymID0144989,holdout
MassSpecGymID0144990,holdout
MassSpecGymID0144991,holdout
MassSpecGymID0144992,holdout
MassSpecGymID0144993,holdout
MassSpecGymID0144994,holdout
MassSpecGymID0144995,holdout
MassSpecGymID0144996,holdout
MassSpecGymID0144997,holdout
MassSpecGymID0144998,train
MassSpecGymID0144999,train
MassSpecGymID0145000,train
MassSpecGymID0145004,train
MassSpecGymID0145005,train
MassSpecGymID0145006,train
MassSpecGymID0145007,train
MassSpecGymID0145008,train
MassSpecGymID0145009,train
MassSpecGymID0145010,train
MassSpecGymID0145012,train
MassSpecGymID0145013,train
MassSpecGymID0145014,train
MassSpecGymID0145016,train
MassSpecGymID0145017,train
MassSpecGymID0145018,train
MassSpecGymID0145019,train
MassSpecGymID0145020,train
MassSpecGymID0145021,train
MassSpecGymID0145022,train
MassSpecGymID0145025,train
MassSpecGymID0145027,train
MassSpecGymID0145028,train
MassSpecGymID0145029,train
MassSpecGymID0145030,train
MassSpecGymID0145031,train
MassSpecGymID0145032,train
MassSpecGymID0145033,train
MassSpecGymID0145034,train
MassSpecGymID0145035,train
MassSpecGymID0145036,train
MassSpecGymID0145037,train
MassSpecGymID0145038,train
MassSpecGymID0145039,train
MassSpecGymID0145040,holdout
MassSpecGymID0145041,holdout
MassSpecGymID0145042,holdout
MassSpecGymID0145043,holdout
MassSpecGymID0145044,holdout
MassSpecGymID0145055,holdout
MassSpecGymID0145057,holdout
MassSpecGymID0145061,holdout
MassSpecGymID0145065,holdout
MassSpecGymID0145118,holdout
MassSpecGymID0145128,holdout
MassSpecGymID0145136,holdout
MassSpecGymID0145138,holdout
MassSpecGymID0145181,holdout
MassSpecGymID0145184,holdout
MassSpecGymID0145185,ood
MassSpecGymID0145186,ood
MassSpecGymID0145187,ood
MassSpecGymID0145188,ood
MassSpecGymID0145189,ood
MassSpecGymID0145190,ood
MassSpecGymID0145200,ood
MassSpecGymID0145201,ood
MassSpecGymID0145203,ood
MassSpecGymID0145204,ood
MassSpecGymID0145205,ood
MassSpecGymID0145206,ood
MassSpecGymID0145207,ood
MassSpecGymID0145208,ood
MassSpecGymID0145209,ood
MassSpecGymID0145210,ood
MassSpecGymID0145212,ood
MassSpecGymID0145216,ood
MassSpecGymID0145218,ood
MassSpecGymID0145220,ood
MassSpecGymID0145222,ood
MassSpecGymID0145224,ood
MassSpecGymID0145226,ood
MassSpecGymID0145227,ood
MassSpecGymID0145228,ood
MassSpecGymID0145229,ood
MassSpecGymID0145231,ood
MassSpecGymID0145232,ood
MassSpecGymID0145233,ood
MassSpecGymID0145234,ood
MassSpecGymID0145235,ood
MassSpecGymID0145237,ood
MassSpecGymID0145239,ood
MassSpecGymID0145241,ood
MassSpecGymID0145243,ood
MassSpecGymID0145245,ood
MassSpecGymID0145247,ood
MassSpecGymID0145249,ood
MassSpecGymID0145251,ood
MassSpecGymID0145253,ood
MassSpecGymID0145255,ood
MassSpecGymID0145257,ood
MassSpecGymID0145259,ood
MassSpecGymID0145261,ood
MassSpecGymID0145263,ood
MassSpecGymID0145265,ood
MassSpecGymID0145267,ood
MassSpecGymID0145269,ood
MassSpecGymID0145271,ood
MassSpecGymID0145273,ood
MassSpecGymID0145275,ood
MassSpecGymID0145276,ood
MassSpecGymID0145277,ood
MassSpecGymID0145278,ood
MassSpecGymID0145279,ood
MassSpecGymID0145280,ood
MassSpecGymID0145281,ood
MassSpecGymID0145282,ood
MassSpecGymID0145283,ood
MassSpecGymID0145284,ood
MassSpecGymID0145285,ood
MassSpecGymID0145286,ood
MassSpecGymID0145307,ood
MassSpecGymID0145309,ood
MassSpecGymID0145310,ood
MassSpecGymID0145311,ood
MassSpecGymID0145312,ood
MassSpecGymID0145313,ood
MassSpecGymID0145318,ood
MassSpecGymID0145324,ood
MassSpecGymID0145332,ood
MassSpecGymID0145333,ood
MassSpecGymID0145334,train
MassSpecGymID0145335,train
MassSpecGymID0145336,train
MassSpecGymID0145338,train
MassSpecGymID0145339,train
MassSpecGymID0145340,train
MassSpecGymID0145341,train
MassSpecGymID0145342,train
MassSpecGymID0145343,train
MassSpecGymID0145344,train
MassSpecGymID0145345,train
MassSpecGymID0145346,train
MassSpecGymID0145347,train
MassSpecGymID0145348,train
MassSpecGymID0145349,holdout
MassSpecGymID0145350,holdout
MassSpecGymID0145351,holdout
MassSpecGymID0145352,holdout
MassSpecGymID0145353,holdout
MassSpecGymID0145354,holdout
MassSpecGymID0145355,holdout
MassSpecGymID0145357,holdout
MassSpecGymID0145359,ood
MassSpecGymID0145360,ood
MassSpecGymID0145361,ood
MassSpecGymID0145362,ood
MassSpecGymID0145365,ood
MassSpecGymID0145366,ood
MassSpecGymID0145367,ood
MassSpecGymID0145368,ood
MassSpecGymID0145369,ood
MassSpecGymID0145370,ood
MassSpecGymID0145371,ood
MassSpecGymID0145373,ood
MassSpecGymID0145375,ood
MassSpecGymID0145376,train
MassSpecGymID0145377,train
MassSpecGymID0145378,train
MassSpecGymID0145379,train
MassSpecGymID0145380,train
MassSpecGymID0145381,train
MassSpecGymID0145382,ood
MassSpecGymID0145383,ood
MassSpecGymID0145384,ood
MassSpecGymID0145385,ood
MassSpecGymID0145386,ood
MassSpecGymID0145387,ood
MassSpecGymID0145388,ood
MassSpecGymID0145395,holdout
MassSpecGymID0145396,holdout
MassSpecGymID0145397,ood
MassSpecGymID0145398,ood
MassSpecGymID0145399,ood
MassSpecGymID0145400,ood
MassSpecGymID0145401,ood
MassSpecGymID0145402,ood
MassSpecGymID0145403,train
MassSpecGymID0145404,train
MassSpecGymID0145405,train
MassSpecGymID0145406,train
MassSpecGymID0145407,train
MassSpecGymID0145408,train
MassSpecGymID0145409,train
MassSpecGymID0145410,train
MassSpecGymID0145411,train
MassSpecGymID0145412,train
MassSpecGymID0145413,train
MassSpecGymID0145414,train
MassSpecGymID0145416,holdout
MassSpecGymID0145417,holdout
MassSpecGymID0145418,holdout
MassSpecGymID0145419,holdout
MassSpecGymID0145420,holdout
MassSpecGymID0145421,holdout
MassSpecGymID0145422,holdout
MassSpecGymID0145423,holdout
MassSpecGymID0145424,holdout
MassSpecGymID0145425,holdout
MassSpecGymID0145426,holdout
MassSpecGymID0145427,holdout
MassSpecGymID0145428,holdout
MassSpecGymID0145429,holdout
MassSpecGymID0145430,ood
MassSpecGymID0145431,ood
MassSpecGymID0145432,ood
MassSpecGymID0145433,ood
MassSpecGymID0145434,ood
MassSpecGymID0145435,ood
MassSpecGymID0145436,ood
MassSpecGymID0145438,ood
MassSpecGymID0145446,holdout
MassSpecGymID0145448,holdout
MassSpecGymID0145451,holdout
MassSpecGymID0145452,holdout
MassSpecGymID0145453,holdout
MassSpecGymID0145454,holdout
MassSpecGymID0145456,holdout
MassSpecGymID0145458,holdout
MassSpecGymID0145464,holdout
MassSpecGymID0145466,holdout
MassSpecGymID0145467,holdout
MassSpecGymID0145483,holdout
MassSpecGymID0145485,holdout
MassSpecGymID0145487,holdout
MassSpecGymID0145489,holdout
MassSpecGymID0145493,holdout
MassSpecGymID0145495,holdout
MassSpecGymID0145558,holdout
MassSpecGymID0145562,holdout
MassSpecGymID0145564,holdout
MassSpecGymID0145567,holdout
MassSpecGymID0145568,holdout
MassSpecGymID0145580,holdout
MassSpecGymID0145581,train
MassSpecGymID0145582,train
MassSpecGymID0145583,train
MassSpecGymID0145584,train
MassSpecGymID0145585,train
MassSpecGymID0145586,train
MassSpecGymID0145587,ood
MassSpecGymID0145588,ood
MassSpecGymID0145589,ood
MassSpecGymID0145590,ood
MassSpecGymID0145591,ood
MassSpecGymID0145592,ood
MassSpecGymID0145594,id_val
MassSpecGymID0145595,id_val
MassSpecGymID0145596,id_val
MassSpecGymID0145597,id_val
MassSpecGymID0145599,id_val
MassSpecGymID0145600,id_val
MassSpecGymID0145601,id_val
MassSpecGymID0145602,id_val
MassSpecGymID0145603,id_val
MassSpecGymID0145604,id_val
MassSpecGymID0145605,id_val
MassSpecGymID0145606,id_val
MassSpecGymID0145607,id_val
MassSpecGymID0145610,id_val
MassSpecGymID0145611,id_val
MassSpecGymID0145612,id_val
MassSpecGymID0145615,id_val
MassSpecGymID0145616,id_val
MassSpecGymID0145617,id_val
MassSpecGymID0145618,id_val
MassSpecGymID0145619,id_val
MassSpecGymID0145620,id_val
MassSpecGymID0145621,id_val
MassSpecGymID0145622,id_val
MassSpecGymID0145623,id_val
MassSpecGymID0145624,id_val
MassSpecGymID0145625,id_val
MassSpecGymID0145626,id_val
MassSpecGymID0145627,id_val
MassSpecGymID0145628,id_val
MassSpecGymID0145629,id_val
MassSpecGymID0145630,id_val
MassSpecGymID0145631,id_val
MassSpecGymID0145636,holdout
MassSpecGymID0145637,holdout
MassSpecGymID0145638,holdout
MassSpecGymID0145639,holdout
MassSpecGymID0145640,holdout
MassSpecGymID0145641,holdout
MassSpecGymID0145642,holdout
MassSpecGymID0145643,holdout
MassSpecGymID0145644,holdout
MassSpecGymID0145645,holdout
MassSpecGymID0145646,holdout
MassSpecGymID0145647,holdout
MassSpecGymID0145648,holdout
MassSpecGymID0145649,holdout
MassSpecGymID0145650,holdout
MassSpecGymID0145655,holdout
MassSpecGymID0145656,holdout
MassSpecGymID0145657,holdout
MassSpecGymID0145658,holdout
MassSpecGymID0145659,holdout
MassSpecGymID0145661,holdout
MassSpecGymID0145662,holdout
MassSpecGymID0145663,holdout
MassSpecGymID0145664,holdout
MassSpecGymID0145665,holdout
MassSpecGymID0145667,holdout
MassSpecGymID0145668,train
MassSpecGymID0145669,train
MassSpecGymID0145670,train
MassSpecGymID0145671,train
MassSpecGymID0145672,train
MassSpecGymID0145673,train
MassSpecGymID0145674,train
MassSpecGymID0145675,train
MassSpecGymID0145676,train
MassSpecGymID0145677,train
MassSpecGymID0145678,train
MassSpecGymID0145679,train
MassSpecGymID0145680,train
MassSpecGymID0145681,train
MassSpecGymID0145682,train
MassSpecGymID0145683,train
MassSpecGymID0145684,train
MassSpecGymID0145685,train
MassSpecGymID0145686,train
MassSpecGymID0145687,train
MassSpecGymID0145688,train
MassSpecGymID0145689,train
MassSpecGymID0145694,holdout
MassSpecGymID0145695,holdout
MassSpecGymID0145698,train
MassSpecGymID0145699,train
MassSpecGymID0145700,train
MassSpecGymID0145701,train
MassSpecGymID0145702,train
MassSpecGymID0145704,train
MassSpecGymID0145705,train
MassSpecGymID0145706,train
MassSpecGymID0145708,train
MassSpecGymID0145710,train
MassSpecGymID0145711,train
MassSpecGymID0145712,train
MassSpecGymID0145713,train
MassSpecGymID0145714,train
MassSpecGymID0145715,train
MassSpecGymID0145716,train
MassSpecGymID0145717,train
MassSpecGymID0145718,train
MassSpecGymID0145719,train
MassSpecGymID0145720,train
MassSpecGymID0145721,train
MassSpecGymID0145722,train
MassSpecGymID0145723,ood
MassSpecGymID0145725,ood
MassSpecGymID0145726,ood
MassSpecGymID0145727,ood
MassSpecGymID0145728,ood
MassSpecGymID0145730,ood
MassSpecGymID0145731,ood
MassSpecGymID0145732,ood
MassSpecGymID0145733,ood
MassSpecGymID0145734,ood
MassSpecGymID0145735,ood
MassSpecGymID0145736,ood
MassSpecGymID0145751,train
MassSpecGymID0145752,train
MassSpecGymID0145753,train
MassSpecGymID0145754,train
MassSpecGymID0145755,train
MassSpecGymID0145756,train
MassSpecGymID0145757,train
MassSpecGymID0145758,train
MassSpecGymID0145759,train
MassSpecGymID0145760,train
MassSpecGymID0145761,train
MassSpecGymID0145762,train
MassSpecGymID0145763,train
MassSpecGymID0145764,train
MassSpecGymID0145765,train
MassSpecGymID0145766,train
MassSpecGymID0145767,train
MassSpecGymID0145769,train
MassSpecGymID0145770,train
MassSpecGymID0145771,train
MassSpecGymID0145772,train
MassSpecGymID0145773,train
MassSpecGymID0145774,train
MassSpecGymID0145776,train
MassSpecGymID0145778,train
MassSpecGymID0145780,train
MassSpecGymID0145782,train
MassSpecGymID0145784,train
MassSpecGymID0145786,train
MassSpecGymID0145788,train
MassSpecGymID0145790,train
MassSpecGymID0145792,train
MassSpecGymID0145794,train
MassSpecGymID0145796,train
MassSpecGymID0145798,train
MassSpecGymID0145799,train
MassSpecGymID0145801,train
MassSpecGymID0145802,train
MassSpecGymID0145803,train
MassSpecGymID0145804,train
MassSpecGymID0145805,train
MassSpecGymID0145806,train
MassSpecGymID0145807,train
MassSpecGymID0145808,train
MassSpecGymID0145809,train
MassSpecGymID0145810,train
MassSpecGymID0145812,train
MassSpecGymID0145814,train
MassSpecGymID0145815,train
MassSpecGymID0145816,train
MassSpecGymID0145817,train
MassSpecGymID0145818,train
MassSpecGymID0145819,train
MassSpecGymID0145820,train
MassSpecGymID0145821,train
MassSpecGymID0145822,train
MassSpecGymID0145823,train
MassSpecGymID0145824,train
MassSpecGymID0145825,train
MassSpecGymID0145826,train
MassSpecGymID0145827,train
MassSpecGymID0145828,train
MassSpecGymID0145829,train
MassSpecGymID0145831,train
MassSpecGymID0145844,train
MassSpecGymID0145845,train
MassSpecGymID0145846,train
MassSpecGymID0145847,train
MassSpecGymID0145848,train
MassSpecGymID0145853,train
MassSpecGymID0145854,train
MassSpecGymID0145855,train
MassSpecGymID0145856,train
MassSpecGymID0145857,train
MassSpecGymID0145858,train
MassSpecGymID0145862,train
MassSpecGymID0145864,train
MassSpecGymID0145865,train
MassSpecGymID0145866,train
MassSpecGymID0145867,train
MassSpecGymID0145868,train
MassSpecGymID0145874,train
MassSpecGymID0145875,train
MassSpecGymID0145876,train
MassSpecGymID0145877,train
MassSpecGymID0145878,train
MassSpecGymID0145912,train
MassSpecGymID0145914,train
MassSpecGymID0145915,train
MassSpecGymID0145916,train
MassSpecGymID0145917,train
MassSpecGymID0145920,holdout
MassSpecGymID0145921,holdout
MassSpecGymID0145922,holdout
MassSpecGymID0145923,holdout
MassSpecGymID0145924,holdout
MassSpecGymID0145925,holdout
MassSpecGymID0145926,holdout
MassSpecGymID0145927,holdout
MassSpecGymID0145928,holdout
MassSpecGymID0145929,holdout
MassSpecGymID0145930,holdout
MassSpecGymID0145931,holdout
MassSpecGymID0145932,holdout
MassSpecGymID0145933,holdout
MassSpecGymID0145934,ood
MassSpecGymID0145935,ood
MassSpecGymID0145936,ood
MassSpecGymID0145937,ood
MassSpecGymID0145938,ood
MassSpecGymID0145939,ood
MassSpecGymID0145940,ood
MassSpecGymID0145941,train
MassSpecGymID0145942,train
MassSpecGymID0145943,train
MassSpecGymID0145944,train
MassSpecGymID0145945,train
MassSpecGymID0145946,train
MassSpecGymID0145947,holdout
MassSpecGymID0145948,holdout
MassSpecGymID0145949,holdout
MassSpecGymID0145951,holdout
MassSpecGymID0145952,holdout
MassSpecGymID0145953,holdout
MassSpecGymID0145954,holdout
MassSpecGymID0145955,holdout
MassSpecGymID0145956,holdout
